CVE_ID,Package,Version,CVSSv3,Rating,Severity,Vector,Summary,Published,Link,OS
CVE-2023-51767,openssh-sftp-server,10.3p1,7.0,HIGH,HIGH,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,"OpenSSH through 10.0, when common types of DRAM are used, might allow row hammer attacks (for authentication bypass) because the integer value of authenticated in mm_answer_authpassword does not resis",2023-12-24T07:15:07.410,https://nvd.nist.gov/vuln/detail/CVE-2023-51767,all
CVE-2023-51767,openssh-ssh,10.3p1,7.0,HIGH,HIGH,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,"OpenSSH through 10.0, when common types of DRAM are used, might allow row hammer attacks (for authentication bypass) because the integer value of authenticated in mm_answer_authpassword does not resis",2023-12-24T07:15:07.410,https://nvd.nist.gov/vuln/detail/CVE-2023-51767,all
CVE-2023-51767,openssh-sshd,10.3p1,7.0,HIGH,HIGH,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,"OpenSSH through 10.0, when common types of DRAM are used, might allow row hammer attacks (for authentication bypass) because the integer value of authenticated in mm_answer_authpassword does not resis",2023-12-24T07:15:07.410,https://nvd.nist.gov/vuln/detail/CVE-2023-51767,all
CVE-2024-2654,file,5.47,6.8,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:C/C:H/I:N/A:N,"The File Manager plugin for WordPress is vulnerable to Directory Traversal in all versions up to, and including, 7.2.5 via the fm_download_backup function. This makes it possible for authenticated att",2024-04-09T19:15:35.947,https://nvd.nist.gov/vuln/detail/CVE-2024-2654,all
CVE-2020-8227,desktop-file-utils,0.28,6.8,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:U/C:H/I:H/A:H,Missing sanitization of a server response in Nextcloud Desktop Client 2.6.4 for Linux allowed a malicious Nextcloud Server to store files outside of the dedicated sync directory.,2020-08-21T21:15:11.967,https://nvd.nist.gov/vuln/detail/CVE-2020-8227,all
CVE-2020-10665,desktop-file-utils,0.28,6.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,"Docker Desktop allows local privilege escalation to NT AUTHORITY\SYSTEM because it mishandles the collection of diagnostics with Administrator privileges, leading to arbitrary DACL permissions overwri",2020-03-18T19:15:18.387,https://nvd.nist.gov/vuln/detail/CVE-2020-10665,all
CVE-2020-8140,desktop-file-utils,0.28,6.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,A code injection in Nextcloud Desktop Client 2.6.2 for macOS allowed to load arbitrary code when starting the client with DYLD_INSERT_LIBRARIES set in the environment.,2020-03-20T21:15:17.737,https://nvd.nist.gov/vuln/detail/CVE-2020-8140,all
CVE-2023-28065,update-alternatives-opkg,0.7.0,6.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:R/S:U/C:H/I:H/A:H,"
Dell Command | Update, Dell Update, and Alienware Update versions 4.8.0 and prior contain an Insecure Operation on Windows Junction / Mount Point vulnerability. A local malicious user could potential",2023-06-23T12:15:09.340,https://nvd.nist.gov/vuln/detail/CVE-2023-28065,all
CVE-2023-28065,update-rc.d,0.8+git,6.7,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:R/S:U/C:H/I:H/A:H,"
Dell Command | Update, Dell Update, and Alienware Update versions 4.8.0 and prior contain an Insecure Operation on Windows Junction / Mount Point vulnerability. A local malicious user could potential",2023-06-23T12:15:09.340,https://nvd.nist.gov/vuln/detail/CVE-2023-28065,all
CVE-2020-12514,io,1.0,6.6,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:H/UI:N/S:U/C:H/I:H/A:H,Pepperl+Fuchs Comtrol IO-Link Master in Version 1.5.48 and below is prone to a NULL Pointer Dereference that leads to a DoS in discoveryd,2021-01-22T19:15:12.300,https://nvd.nist.gov/vuln/detail/CVE-2020-12514,all
CVE-2022-34458,update-alternatives-opkg,0.7.0,6.6,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:L/A:L,"
Dell Command | Update, Dell Update, and Alienware Update versions prior to 4.7 contain a Exposure of Sensitive System Information to an Unauthorized Control Sphere vulnerability in download operation",2023-02-01T05:15:12.417,https://nvd.nist.gov/vuln/detail/CVE-2022-34458,all
CVE-2022-34458,update-rc.d,0.8+git,6.6,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:L/A:L,"
Dell Command | Update, Dell Update, and Alienware Update versions prior to 4.7 contain a Exposure of Sensitive System Information to an Unauthorized Control Sphere vulnerability in download operation",2023-02-01T05:15:12.417,https://nvd.nist.gov/vuln/detail/CVE-2022-34458,all
CVE-2026-5545,curl,8.19.0,6.5,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:H/A:N,"libcurl might in some circumstances reuse the wrong connection when asked to
do an authenticated HTTP(S) request after a Negotiate-authenticated one, when
both use the same host.

libcurl features a p",2026-05-13T13:01:56.190,https://nvd.nist.gov/vuln/detail/CVE-2026-5545,all
CVE-2023-5907,file,5.47,6.5,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:N,"The File Manager WordPress plugin before 6.3 does not restrict the file managers root directory, allowing an administrator to set a root outside of the WordPress root directory, giving access to syste",2023-12-11T20:15:07.263,https://nvd.nist.gov/vuln/detail/CVE-2023-5907,all
CVE-2026-6732,libxml2-utils,2.15.2,6.5,MEDIUM,MEDIUM,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,A flaw was found in libxml2. This vulnerability occurs when the library processes a specially crafted XML Schema Definition (XSD) validated document that includes an internal entity reference. An atta,2026-04-23T23:16:16.443,https://nvd.nist.gov/vuln/detail/CVE-2026-6732,all
CVE-2016-0772,python3-dbus,1.4.0,6.5,MEDIUM,MEDIUM,,"The smtplib library in CPython (aka Python) before 2.7.12, 3.x before 3.4.5, and 3.5.x before 3.5.2 does not return an error when StartTLS fails, which might allow man-in-the-middle attackers to bypas",2016-09-02T14:59:00.127,https://nvd.nist.gov/vuln/detail/CVE-2016-0772,all
CVE-2017-18207,python3-dbus,1.4.0,6.5,MEDIUM,MEDIUM,,"The Wave_read._read_fmt_chunk function in Lib/wave.py in Python through 3.6.4 does not ensure a nonzero channel value, which allows attackers to cause a denial of service (divide-by-zero and exception",2018-03-01T05:29:00.227,https://nvd.nist.gov/vuln/detail/CVE-2017-18207,all
CVE-2018-1061,python3-dbus,1.4.0,6.5,MEDIUM,MEDIUM,,"python before versions 2.7.15, 3.4.9, 3.5.6rc1, 3.6.5rc1 and 3.7.0 is vulnerable to catastrophic backtracking in the difflib.IS_LINE_JUNK method.  An attacker could use this flaw to cause denial of se",2018-06-19T12:29:00.220,https://nvd.nist.gov/vuln/detail/CVE-2018-1061,all
CVE-2021-46823,python3-dbus,1.4.0,6.5,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,"python-ldap before 3.4.0 is vulnerable to a denial of service when ldap.schema is used for untrusted schema definitions, because of a regular expression denial of service (ReDoS) flaw in the LDAP sche",2022-06-18T16:15:08.173,https://nvd.nist.gov/vuln/detail/CVE-2021-46823,all
CVE-2021-3733,python3-dbus,1.4.0,6.5,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,"There's a flaw in urllib's AbstractBasicAuthHandler class. An attacker who controls a malicious HTTP server that an HTTP client (such as web browser) connects to, could trigger a Regular Expression De",2022-03-10T17:42:59.623,https://nvd.nist.gov/vuln/detail/CVE-2021-3733,all
CVE-2022-48564,python3-dbus,1.4.0,6.5,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,read_ints in plistlib.py in Python through 3.9.1 is vulnerable to a potential DoS attack via CPU and RAM exhaustion when processing malformed Apple Property List files in binary format.,2023-08-22T19:16:31.927,https://nvd.nist.gov/vuln/detail/CVE-2022-48564,all
CVE-2024-33663,python3-dbus,1.4.0,6.5,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,python-jose through 3.3.0 has algorithm confusion with OpenSSH ECDSA keys and other key formats. This is similar to CVE-2022-29217.,2024-04-26T00:15:09.010,https://nvd.nist.gov/vuln/detail/CVE-2024-33663,all
CVE-2025-61911,python3-dbus,1.4.0,6.5,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,"python-ldap is a lightweight directory access protocol (LDAP) client API for Python. In versions prior to 3.4.5, the sanitization method `ldap.filter.escape_filter_chars` can be tricked to skip escapi",2025-10-10T22:15:37.470,https://nvd.nist.gov/vuln/detail/CVE-2025-61911,all
CVE-2025-60876,busybox,1.37.0,6.5,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,"BusyBox wget thru 1.3.7 accepted raw CR (0x0D)/LF (0x0A) and other C0 control bytes in the HTTP request-target (path/query), allowing the request line to be split and attacker-controlled headers to be",2025-11-10T20:15:48.683,https://nvd.nist.gov/vuln/detail/CVE-2025-60876,all
CVE-2025-60876,busybox-hwclock,1.37.0,6.5,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,"BusyBox wget thru 1.3.7 accepted raw CR (0x0D)/LF (0x0A) and other C0 control bytes in the HTTP request-target (path/query), allowing the request line to be split and attacker-controlled headers to be",2025-11-10T20:15:48.683,https://nvd.nist.gov/vuln/detail/CVE-2025-60876,all
CVE-2025-60876,busybox-syslog,1.37.0,6.5,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,"BusyBox wget thru 1.3.7 accepted raw CR (0x0D)/LF (0x0A) and other C0 control bytes in the HTTP request-target (path/query), allowing the request line to be split and attacker-controlled headers to be",2025-11-10T20:15:48.683,https://nvd.nist.gov/vuln/detail/CVE-2025-60876,all
CVE-2025-60876,busybox-udhcpc,1.37.0,6.5,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,"BusyBox wget thru 1.3.7 accepted raw CR (0x0D)/LF (0x0A) and other C0 control bytes in the HTTP request-target (path/query), allowing the request line to be split and attacker-controlled headers to be",2025-11-10T20:15:48.683,https://nvd.nist.gov/vuln/detail/CVE-2025-60876,all
CVE-2021-32728,desktop-file-utils,0.28,6.5,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,The Nextcloud Desktop Client is a tool to synchronize files from Nextcloud Server with a computer. Clients using the Nextcloud end-to-end encryption feature download the public and private key via an ,2021-08-18T16:15:07.293,https://nvd.nist.gov/vuln/detail/CVE-2021-32728,all
CVE-2022-26877,desktop-file-utils,0.28,6.5,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,Asana Desktop before 1.6.0 allows remote attackers to exfiltrate local files if they can trick the Asana desktop app into loading a malicious web page.,2022-04-09T01:15:17.077,https://nvd.nist.gov/vuln/detail/CVE-2022-26877,all
CVE-2025-14512,glib-networking,2.80.1,6.5,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,A flaw was found in glib. This vulnerability allows a heap buffer overflow and denial-of-service (DoS) via an integer overflow in GLib's GIO (GLib Input/Output) escape_byte_string() function when proc,2025-12-11T07:16:00.463,https://nvd.nist.gov/vuln/detail/CVE-2025-14512,all
CVE-2026-6238,glibc-gconv,2.43+git,6.5,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:L,"The deprecated functions ns_printrrf, ns_printrr and fp_nquery in the GNU C Library version 2.2 and newer fail to validate the RDATA content against the RDATA length in a DNS response when processing ",2026-04-28T19:37:47.523,https://nvd.nist.gov/vuln/detail/CVE-2026-6238,all
CVE-2026-6238,glibc-gconv-iso8859-1,2.43+git,6.5,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:L,"The deprecated functions ns_printrrf, ns_printrr and fp_nquery in the GNU C Library version 2.2 and newer fail to validate the RDATA content against the RDATA length in a DNS response when processing ",2026-04-28T19:37:47.523,https://nvd.nist.gov/vuln/detail/CVE-2026-6238,all
CVE-2026-6732,libxml2,2.15.2,6.5,MEDIUM,MEDIUM,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,A flaw was found in libxml2. This vulnerability occurs when the library processes a specially crafted XML Schema Definition (XSD) validated document that includes an internal entity reference. An atta,2026-04-23T23:16:16.443,https://nvd.nist.gov/vuln/detail/CVE-2026-6732,all
CVE-2015-7850,ntp,4.2.8p18,6.5,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,"ntpd in NTP 4.2.x before 4.2.8p4, and 4.3.x before 4.3.77 allows remote authenticated users to cause a denial of service (infinite loop or crash) by pointing the key file at the log file.",2017-08-07T20:29:00.823,https://nvd.nist.gov/vuln/detail/CVE-2015-7850,all
CVE-2015-7855,ntp,4.2.8p18,6.5,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,"The decodenetnum function in ntpd in NTP 4.2.x before 4.2.8p4, and 4.3.x before 4.3.77 allows remote attackers to cause a denial of service (assertion failure) via a 6 or mode 7 packet containing a lo",2017-08-07T20:29:00.950,https://nvd.nist.gov/vuln/detail/CVE-2015-7855,all
CVE-2015-7851,ntp,4.2.8p18,6.5,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N,"Directory traversal vulnerability in the save_config function in ntpd in ntp_control.c in NTP before 4.2.8p4, when used on systems that do not use '\' or '/' characters for directory separation such a",2020-01-28T17:15:12.053,https://nvd.nist.gov/vuln/detail/CVE-2015-7851,all
CVE-2015-7973,ntp,4.2.8p18,6.5,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:L/A:H,"NTP before 4.2.8p6 and 4.3.x before 4.3.90, when configured in broadcast mode, allows man-in-the-middle attackers to conduct replay attacks by sniffing the network.",2017-01-30T21:59:00.143,https://nvd.nist.gov/vuln/detail/CVE-2015-7973,all
CVE-2015-7702,ntp,4.2.8p18,6.5,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,"The crypto_xmit function in ntpd in NTP 4.2.x before 4.2.8p4, and 4.3.x before 4.3.77 allows remote attackers to cause a denial of service (crash).  NOTE: This vulnerability exists due to an incomplet",2017-08-07T20:29:00.653,https://nvd.nist.gov/vuln/detail/CVE-2015-7702,all
CVE-2016-9310,ntp,4.2.8p18,6.5,MEDIUM,MEDIUM,,The control mode (mode 6) functionality in ntpd in NTP before 4.2.8p9 allows remote attackers to set or unset traps via a crafted control mode packet.,2017-01-13T16:59:00.857,https://nvd.nist.gov/vuln/detail/CVE-2016-9310,all
CVE-2015-7850,ntp-tickadj,4.2.8p18,6.5,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,"ntpd in NTP 4.2.x before 4.2.8p4, and 4.3.x before 4.3.77 allows remote authenticated users to cause a denial of service (infinite loop or crash) by pointing the key file at the log file.",2017-08-07T20:29:00.823,https://nvd.nist.gov/vuln/detail/CVE-2015-7850,all
CVE-2015-7855,ntp-tickadj,4.2.8p18,6.5,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,"The decodenetnum function in ntpd in NTP 4.2.x before 4.2.8p4, and 4.3.x before 4.3.77 allows remote attackers to cause a denial of service (assertion failure) via a 6 or mode 7 packet containing a lo",2017-08-07T20:29:00.950,https://nvd.nist.gov/vuln/detail/CVE-2015-7855,all
CVE-2015-7851,ntp-tickadj,4.2.8p18,6.5,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N,"Directory traversal vulnerability in the save_config function in ntpd in ntp_control.c in NTP before 4.2.8p4, when used on systems that do not use '\' or '/' characters for directory separation such a",2020-01-28T17:15:12.053,https://nvd.nist.gov/vuln/detail/CVE-2015-7851,all
CVE-2015-7973,ntp-tickadj,4.2.8p18,6.5,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:L/A:H,"NTP before 4.2.8p6 and 4.3.x before 4.3.90, when configured in broadcast mode, allows man-in-the-middle attackers to conduct replay attacks by sniffing the network.",2017-01-30T21:59:00.143,https://nvd.nist.gov/vuln/detail/CVE-2015-7973,all
CVE-2015-7702,ntp-tickadj,4.2.8p18,6.5,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,"The crypto_xmit function in ntpd in NTP 4.2.x before 4.2.8p4, and 4.3.x before 4.3.77 allows remote attackers to cause a denial of service (crash).  NOTE: This vulnerability exists due to an incomplet",2017-08-07T20:29:00.653,https://nvd.nist.gov/vuln/detail/CVE-2015-7702,all
CVE-2016-9310,ntp-tickadj,4.2.8p18,6.5,MEDIUM,MEDIUM,,The control mode (mode 6) functionality in ntpd in NTP before 4.2.8p9 allows remote attackers to set or unset traps via a crafted control mode packet.,2017-01-13T16:59:00.857,https://nvd.nist.gov/vuln/detail/CVE-2016-9310,all
CVE-2024-28962,update-alternatives-opkg,0.7.0,6.5,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:L,"Dell Command | Update, Dell Update, and Alienware Update UWP, versions prior to 5.4, contain an Exposed Dangerous Method or Function vulnerability. An unauthenticated attacker with remote access could",2024-08-06T04:16:45.810,https://nvd.nist.gov/vuln/detail/CVE-2024-28962,all
CVE-2024-28962,update-rc.d,0.8+git,6.5,MEDIUM,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:L,"Dell Command | Update, Dell Update, and Alienware Update UWP, versions prior to 5.4, contain an Exposed Dangerous Method or Function vulnerability. An unauthenticated attacker with remote access could",2024-08-06T04:16:45.810,https://nvd.nist.gov/vuln/detail/CVE-2024-28962,all
CVE-2022-38730,desktop-file-utils,0.28,6.3,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:H/A:H,Docker Desktop for Windows before 4.6 allows attackers to overwrite any file through the windowscontainers/start dockerBackendV2 API by controlling the data-root field inside the DaemonJSON field in t,2023-04-27T20:15:40.153,https://nvd.nist.gov/vuln/detail/CVE-2022-38730,all
CVE-2023-28071,update-alternatives-opkg,0.7.0,6.3,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:H/A:H,"
Dell Command | Update, Dell Update, and Alienware Update versions 4.9.0, A01 and prior contain an Insecure Operation on Windows Junction / Mount Point vulnerability. A local malicious user could pote",2023-06-23T11:15:09.790,https://nvd.nist.gov/vuln/detail/CVE-2023-28071,all
CVE-2023-28071,update-rc.d,0.8+git,6.3,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:H/A:H,"
Dell Command | Update, Dell Update, and Alienware Update versions 4.9.0, A01 and prior contain an Insecure Operation on Windows Junction / Mount Point vulnerability. A local malicious user could pote",2023-06-23T11:15:09.790,https://nvd.nist.gov/vuln/detail/CVE-2023-28071,all
CVE-2026-23679,libusb-1.0-0,1.0.29,6.2,MEDIUM,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,libusb before version 1.0.30 contains a NULL pointer dereference vulnerability that allows attackers to crash applications by supplying a malformed USB configuration descriptor where an interface clai,2026-05-27T14:16:44.170,https://nvd.nist.gov/vuln/detail/CVE-2026-23679,all
CVE-2015-7975,ntp,4.2.8p18,6.2,MEDIUM,MEDIUM,,"The nextvar function in NTP before 4.2.8p6 and 4.3.x before 4.3.90 does not properly validate the length of its input, which allows an attacker to cause a denial of service (application crash).",2017-01-30T21:59:00.253,https://nvd.nist.gov/vuln/detail/CVE-2015-7975,all
CVE-2015-7975,ntp-tickadj,4.2.8p18,6.2,MEDIUM,MEDIUM,,"The nextvar function in NTP before 4.2.8p6 and 4.3.x before 4.3.90 does not properly validate the length of its input, which allows an attacker to cause a denial of service (application crash).",2017-01-30T21:59:00.253,https://nvd.nist.gov/vuln/detail/CVE-2015-7975,all
CVE-2016-2350,file,5.47,6.1,MEDIUM,MEDIUM,,Multiple cross-site scripting (XSS) vulnerabilities on the Accellion File Transfer Appliance (FTA) before FTA_9_12_40 allow remote attackers to inject arbitrary web script or HTML via unspecified inpu,2016-05-07T14:59:03.617,https://nvd.nist.gov/vuln/detail/CVE-2016-2350,all
CVE-2017-8304,file,5.47,6.1,MEDIUM,MEDIUM,,An issue was discovered on Accellion FTA devices before FTA_9_12_180. courier/1000@/oauth/playground/callback.html allows XSS with a crafted URI.,2017-05-05T18:29:00.197,https://nvd.nist.gov/vuln/detail/CVE-2017-8304,all
CVE-2017-8791,file,5.47,6.1,MEDIUM,MEDIUM,,An issue was discovered on Accellion FTA devices before FTA_9_12_180. There is a home/seos/courier/login.html auth_params CRLF attack vector.,2017-05-05T18:29:00.370,https://nvd.nist.gov/vuln/detail/CVE-2017-8791,all
